"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","Overall Score","MeanState","global","score","1","0.681456","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","nan","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.413465","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.773465","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.328964","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.807898","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","SDGVM","Overall Score","Relationships","global","score","1","nan","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Benchmark Period Mean (intersection)","MeanState","global","scalar","g m-2 day-1","2.61178","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Benchmark Period Mean (complement)","MeanState","global","scalar","g m-2 day-1","3.17914","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Period Mean (original grids)","MeanState","global","scalar","g m-2 day-1","2.60905","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Model Period Mean (intersection)","MeanState","global","scalar","g m-2 day-1","2.90489","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Model Period Mean (complement)","MeanState","global","scalar","g m-2 day-1","0.287156","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Spatial Distribution Score","MeanState","global","score","1","0.948459","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Phase Shift","MeanState","global","scalar","months","1.10335","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Seasonal Cycle Score","MeanState","global","score","1","0.857804","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Bias","MeanState","global","scalar","g m-2 day-1","0.293116","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Bias Score","MeanState","global","score","1","0.516176","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","RMSE","MeanState","global","scalar","g m-2 day-1","1.62214","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","RMSE Score","MeanState","global","score","1","0.482484","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Overall Score","MeanState","global","score","1","0.657481","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.308657","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.453999","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.361276","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.862531","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.332268","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.771072","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","VISIT","Overall Score","Relationships","global","score","1","0.695867","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Benchmark Period Mean (intersection)","MeanState","global","scalar","g m-2 day-1","2.62272","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Benchmark Period Mean (complement)","MeanState","global","scalar","g m-2 day-1","nan","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Period Mean (original grids)","MeanState","global","scalar","g m-2 day-1","0.724809","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Model Period Mean (intersection)","MeanState","global","scalar","g m-2 day-1","3.06752","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Model Period Mean (complement)","MeanState","global","scalar","g m-2 day-1","0.0077848","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Spatial Distribution Score","MeanState","global","score","1","0.894248","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Phase Shift","MeanState","global","scalar","months","1.19299","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Seasonal Cycle Score","MeanState","global","score","1","0.850992","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Bias","MeanState","global","scalar","g m-2 day-1","0.444795","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Bias Score","MeanState","global","score","1","0.471128","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","RMSE","MeanState","global","scalar","g m-2 day-1","2.02453","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","RMSE Score","MeanState","global","score","1","0.424565","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Overall Score","MeanState","global","score","1","0.6131","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.261096","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.830811","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.270322","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.815972","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXCOM","YIBs","Overall Score","Relationships","global","score","1","0.823391","15.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.83885","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Bias","MeanState","global","scalar","g m-2 d-1","-0.410118","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Bias Score","MeanState","global","score","1","0.669521","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Phase Shift","MeanState","global","scalar","months","0.965027","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Seasonal Cycle Score","MeanState","global","score","1","0.879717","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","RMSE","MeanState","global","scalar","g m-2 d-1","2.4778","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","RMSE Score","MeanState","global","score","1","0.435663","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CABLE-POP","Overall Score","MeanState","global","score","1","0.605141","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.98609","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Bias","MeanState","global","scalar","g m-2 d-1","-0.352778","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Bias Score","MeanState","global","score","1","0.641324","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Phase Shift","MeanState","global","scalar","months","0.950353","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Seasonal Cycle Score","MeanState","global","score","1","0.882677","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","RMSE","MeanState","global","scalar","g m-2 d-1","2.50183","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","RMSE Score","MeanState","global","score","1","0.434453","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLASSIC","Overall Score","MeanState","global","score","1","0.598227","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.94469","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Bias","MeanState","global","scalar","g m-2 d-1","-0.378808","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Bias Score","MeanState","global","score","1","0.601996","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Phase Shift","MeanState","global","scalar","months","0.890359","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Seasonal Cycle Score","MeanState","global","score","1","0.886925","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","RMSE","MeanState","global","scalar","g m-2 d-1","2.65699","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","RMSE Score","MeanState","global","score","1","0.420255","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","CLM5","Overall Score","MeanState","global","score","1","0.582358","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.71076","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Bias","MeanState","global","scalar","g m-2 d-1","-0.620199","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Bias Score","MeanState","global","score","1","0.59087","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Phase Shift","MeanState","global","scalar","months","0.806076","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Seasonal Cycle Score","MeanState","global","score","1","0.910525","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","RMSE","MeanState","global","scalar","g m-2 d-1","2.54537","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","RMSE Score","MeanState","global","score","1","0.447089","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","DLEM","Overall Score","MeanState","global","score","1","0.598893","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.91809","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Bias","MeanState","global","scalar","g m-2 d-1","-0.293748","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Bias Score","MeanState","global","score","1","0.538138","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Phase Shift","MeanState","global","scalar","months","0.85452","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Seasonal Cycle Score","MeanState","global","score","1","0.904955","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","RMSE","MeanState","global","scalar","g m-2 d-1","3.10113","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","RMSE Score","MeanState","global","score","1","0.418802","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","IBIS","Overall Score","MeanState","global","score","1","0.570175","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.51834","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Bias","MeanState","global","scalar","g m-2 d-1","-0.882239","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Bias Score","MeanState","global","score","1","0.627811","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Phase Shift","MeanState","global","scalar","months","0.917677","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Seasonal Cycle Score","MeanState","global","score","1","0.888753","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","RMSE","MeanState","global","scalar","g m-2 d-1","2.39047","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","RMSE Score","MeanState","global","score","1","0.473975","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISAM","Overall Score","MeanState","global","score","1","0.616129","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.51388","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Bias","MeanState","global","scalar","g m-2 d-1","-0.821849","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Bias Score","MeanState","global","score","1","0.625839","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Phase Shift","MeanState","global","scalar","months","1.02431","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Seasonal Cycle Score","MeanState","global","score","1","0.875451","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","RMSE","MeanState","global","scalar","g m-2 d-1","2.50761","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","RMSE Score","MeanState","global","score","1","0.46037","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ISBA-CTRIP","Overall Score","MeanState","global","score","1","0.605508","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.68426","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Bias","MeanState","global","scalar","g m-2 d-1","-0.629604","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Bias Score","MeanState","global","score","1","0.646728","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Phase Shift","MeanState","global","scalar","months","1.01704","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Seasonal Cycle Score","MeanState","global","score","1","0.874072","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","RMSE","MeanState","global","scalar","g m-2 d-1","2.64187","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","RMSE Score","MeanState","global","score","1","0.42854","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JSBACH","Overall Score","MeanState","global","score","1","0.59447","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","3.05876","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Bias","MeanState","global","scalar","g m-2 d-1","-0.276964","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Bias Score","MeanState","global","score","1","0.625102","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Phase Shift","MeanState","global","scalar","months","1.02537","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Seasonal Cycle Score","MeanState","global","score","1","0.872594","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","RMSE","MeanState","global","scalar","g m-2 d-1","2.50951","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","RMSE Score","MeanState","global","score","1","0.442563","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","JULES","Overall Score","MeanState","global","score","1","0.595705","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.4044","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Bias","MeanState","global","scalar","g m-2 d-1","-0.94284","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Bias Score","MeanState","global","score","1","0.570146","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Phase Shift","MeanState","global","scalar","months","1.15165","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Seasonal Cycle Score","MeanState","global","score","1","0.848329","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","RMSE","MeanState","global","scalar","g m-2 d-1","2.65587","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","RMSE Score","MeanState","global","score","1","0.434357","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJ-GUESS","Overall Score","MeanState","global","score","1","0.571797","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","1.32636e-06","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Bias","MeanState","global","scalar","g m-2 d-1","-3.34724","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Bias Score","MeanState","global","score","1","0.320207","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Phase Shift","MeanState","global","scalar","months","1.23259","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Seasonal Cycle Score","MeanState","global","score","1","0.851231","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","RMSE","MeanState","global","scalar","g m-2 d-1","4.35988","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","RMSE Score","MeanState","global","score","1","0.367814","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPJwsl","Overall Score","MeanState","global","score","1","0.476766","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","3.10622","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Bias","MeanState","global","scalar","g m-2 d-1","-0.245655","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Bias Score","MeanState","global","score","1","0.613575","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Phase Shift","MeanState","global","scalar","months","1.44158","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Seasonal Cycle Score","MeanState","global","score","1","0.80536","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","RMSE","MeanState","global","scalar","g m-2 d-1","2.90198","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","RMSE Score","MeanState","global","score","1","0.367325","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","LPX-Bern","Overall Score","MeanState","global","score","1","0.538397","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","3.47062","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Bias","MeanState","global","scalar","g m-2 d-1","0.169055","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Bias Score","MeanState","global","score","1","0.62399","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Phase Shift","MeanState","global","scalar","months","0.873833","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Seasonal Cycle Score","MeanState","global","score","1","0.905423","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","RMSE","MeanState","global","scalar","g m-2 d-1","2.48647","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","RMSE Score","MeanState","global","score","1","0.435326","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","OCN","Overall Score","MeanState","global","score","1","0.600016","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.49308","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Bias","MeanState","global","scalar","g m-2 d-1","-0.842646","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Bias Score","MeanState","global","score","1","0.55066","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Phase Shift","MeanState","global","scalar","months","1.66683","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Seasonal Cycle Score","MeanState","global","score","1","0.77062","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","RMSE","MeanState","global","scalar","g m-2 d-1","2.9478","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","RMSE Score","MeanState","global","score","1","0.408413","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE-CNP","Overall Score","MeanState","global","score","1","0.534526","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.55085","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Bias","MeanState","global","scalar","g m-2 d-1","-0.784879","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Bias Score","MeanState","global","score","1","0.638137","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Phase Shift","MeanState","global","scalar","months","0.861951","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Seasonal Cycle Score","MeanState","global","score","1","0.892323","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","RMSE","MeanState","global","scalar","g m-2 d-1","2.40075","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","RMSE Score","MeanState","global","score","1","0.460853","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEE","Overall Score","MeanState","global","score","1","0.613041","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","3.25534","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Bias","MeanState","global","scalar","g m-2 d-1","-0.0803842","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Bias Score","MeanState","global","score","1","0.610376","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Phase Shift","MeanState","global","scalar","months","1.04496","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Seasonal Cycle Score","MeanState","global","score","1","0.881109","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","RMSE","MeanState","global","scalar","g m-2 d-1","2.66054","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","RMSE Score","MeanState","global","score","1","0.428859","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","ORCHIDEEv3","Overall Score","MeanState","global","score","1","0.587301","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","2.54607","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Bias","MeanState","global","scalar","g m-2 d-1","-0.892059","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Bias Score","MeanState","global","score","1","0.584429","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Phase Shift","MeanState","global","scalar","months","0.891751","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Seasonal Cycle Score","MeanState","global","score","1","0.889124","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","RMSE","MeanState","global","scalar","g m-2 d-1","2.679","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","RMSE Score","MeanState","global","score","1","0.452282","9.0"
"EcosystemandCarbonCycle","GrossPrimaryProduction","FLUXNET2015","SDGVM","Overall Score","MeanState","global","score","1","0.594529","9.0"
