"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Bias","MeanState","global","scalar","kg m-2","0.182963","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Bias Score","MeanState","global","score","1","0.441781","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Bias","MeanState","bona","scalar","kg m-2","1.40274","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Bias Score","MeanState","bona","score","1","0.349664","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Overall Score","MeanState","global","score","1","0.659237","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Overall Score","MeanState","bona","score","1","0.590271","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.151947","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.848416","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","bona","scalar","1","0.310506","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","bona","score","1","0.191392","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.225853","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.536512","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","bona","scalar","1","0.371652","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Precipitation|GPCPv2.3 Score","Relationships","bona","score","1","0.427594","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.200539","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.767429","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","bona","scalar","1","0.312167","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","bona","score","1","0.508167","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Overall Score","Relationships","global","score","1","0.717452","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JSBACH","Overall Score","Relationships","bona","score","1","0.375718","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","2.93691","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.632692","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Period Mean (original grids)","MeanState","global","scalar","kg m-2","5.20039","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","5.85059","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","2.75154","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","1.94358","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.302296","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","2.48037","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.87284","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.921696","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Spatial Distribution Score","MeanState","global","score","1","0.740319","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Spatial Distribution Score","MeanState","bona","score","1","0.850357","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Bias","MeanState","global","scalar","kg m-2","2.90444","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Bias Score","MeanState","global","score","1","0.327445","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Bias","MeanState","bona","scalar","kg m-2","0.930137","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Bias Score","MeanState","bona","score","1","0.41609","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Overall Score","MeanState","global","score","1","0.533882","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Overall Score","MeanState","bona","score","1","0.633223","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.306699","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.329962","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","bona","scalar","1","0.336926","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","bona","score","1","0.238657","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.366117","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.333615","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","bona","scalar","1","0.31202","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Precipitation|GPCPv2.3 Score","Relationships","bona","score","1","0.474412","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.326942","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.332654","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","bona","scalar","1","0.339739","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","bona","score","1","0.72393","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Overall Score","Relationships","global","score","1","0.332077","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","JULES","Overall Score","Relationships","bona","score","1","0.479","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","3.14304","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.483146","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Period Mean (original grids)","MeanState","global","scalar","kg m-2","2.52712","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","2.90769","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","0.14901","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.08631","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.592626","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","2.3","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.5293","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.0054401","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Spatial Distribution Score","MeanState","global","score","1","0.911324","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Spatial Distribution Score","MeanState","bona","score","1","0.846096","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Bias","MeanState","global","scalar","kg m-2","-0.235355","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Bias Score","MeanState","global","score","1","0.461407","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Bias","MeanState","bona","scalar","kg m-2","0.442987","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Bias Score","MeanState","bona","score","1","0.423763","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Overall Score","MeanState","global","score","1","0.686365","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Overall Score","MeanState","bona","score","1","0.63493","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Overall Score","Relationships","global","score","1","0","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJ-GUESS","Overall Score","Relationships","bona","score","1","0","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","3.14246","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.483359","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Period Mean (original grids)","MeanState","global","scalar","kg m-2","4.59924","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","5.32551","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","0.062558","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.08631","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.592626","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","6.80799","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","7.48383","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.0500601","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Spatial Distribution Score","MeanState","global","score","1","0.840553","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Spatial Distribution Score","MeanState","bona","score","1","0.579237","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Bias","MeanState","global","scalar","kg m-2","2.18305","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Bias Score","MeanState","global","score","1","0.34816","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Bias","MeanState","bona","scalar","kg m-2","5.39752","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Bias Score","MeanState","bona","score","1","0.154564","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Overall Score","MeanState","global","score","1","0.594356","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Overall Score","MeanState","bona","score","1","0.3669","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Overall Score","Relationships","global","score","1","0","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPJwsl","Overall Score","Relationships","bona","score","1","0","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","2.99571","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.0942478","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Period Mean (original grids)","MeanState","global","scalar","kg m-2","3.16814","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","3.66149","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","0.0688554","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","1.99799","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.056677","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","2.18626","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.45571","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.0172085","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Spatial Distribution Score","MeanState","global","score","1","0.927992","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Spatial Distribution Score","MeanState","bona","score","1","0.832089","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Bias","MeanState","global","scalar","kg m-2","0.665784","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Bias Score","MeanState","global","score","1","0.434085","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Bias","MeanState","bona","scalar","kg m-2","0.457712","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Bias Score","MeanState","bona","score","1","0.418755","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Overall Score","MeanState","global","score","1","0.681038","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Overall Score","MeanState","bona","score","1","0.625422","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.377807","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.500141","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","bona","scalar","1","0.283398","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","bona","score","1","0.156924","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.279249","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.695608","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","bona","scalar","1","0.331022","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Precipitation|GPCPv2.3 Score","Relationships","bona","score","1","0.563892","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.20338","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.675984","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","bona","scalar","1","0.315571","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","bona","score","1","0.53328","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Overall Score","Relationships","global","score","1","0.623911","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","LPX-Bern","Overall Score","Relationships","bona","score","1","0.418032","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","3.05906","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.869376","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Period Mean (original grids)","MeanState","global","scalar","kg m-2","3.94979","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","4.64926","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","0.199862","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","2.04716","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.446046","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","1.69679","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","1.9408","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.0374413","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Spatial Distribution Score","MeanState","global","score","1","0.795874","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Spatial Distribution Score","MeanState","bona","score","1","0.763974","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Bias","MeanState","global","scalar","kg m-2","1.5902","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Bias Score","MeanState","global","score","1","0.37689","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Bias","MeanState","bona","scalar","kg m-2","-0.106362","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Bias Score","MeanState","bona","score","1","0.492325","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Overall Score","MeanState","global","score","1","0.586382","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Overall Score","MeanState","bona","score","1","0.62815","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.196838","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.641094","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","bona","scalar","1","0.200272","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","bona","score","1","0.791736","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.272833","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.306902","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","bona","scalar","1","0.272242","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Precipitation|GPCPv2.3 Score","Relationships","bona","score","1","0.585776","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.184045","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.492937","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","NearSurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","bona","scalar","1","0.205108","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","NearSurfaceAirTemperature|CRU4.02 Score","Relationships","bona","score","1","0.561459","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Overall Score","Relationships","global","score","1","0.480311","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","OCN","Overall Score","Relationships","bona","score","1","0.646324","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Benchmark Period Mean (intersection)","MeanState","global","scalar","kg m-2","2.876","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Benchmark Period Mean (complement)","MeanState","global","scalar","kg m-2","0.0615859","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","global","scalar","kg m-2","3.18439","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Model Period Mean (intersection)","MeanState","global","scalar","kg m-2","4.29409","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Model Period Mean (complement)","MeanState","global","scalar","kg m-2","0.493931","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2","1.93022","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.0185587","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","bona","scalar","kg m-2","3.51321","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2","4.54542","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2","0.310976","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Spatial Distribution Score","MeanState","global","score","1","0.860532","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Spatial Distribution Score","MeanState","bona","score","1","0.632803","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Bias","MeanState","global","scalar","kg m-2","1.41809","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Bias Score","MeanState","global","score","1","0.359809","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Bias","MeanState","bona","scalar","kg m-2","2.61519","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Bias Score","MeanState","bona","score","1","0.295823","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Overall Score","MeanState","global","score","1","0.610171","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","Overall Score","MeanState","bona","score","1","0.464313","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.212559","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","global","score","1","0.616914","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Hellinger Distance","Relationships","bona","scalar","1","0.31957","16.0"
"EcosystemandCarbonCycle","Biomass","GLOBAL.CARBON","ORCHIDEE-CNP","SurfaceDownwellingShortwaveRadiation|CERESed4.1 Score","Relationships","bona","score","1","0.0916411","16.0"
