"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Period Mean (original grids)","MeanState","bona","scalar","g m-2","43.3936","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Bias","MeanState","bona","scalar","g m-2","-15.223","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Bias Score","MeanState","bona","score","1","0.632233","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Phase Shift","MeanState","bona","scalar","months","0.516667","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Seasonal Cycle Score","MeanState","bona","score","1","0.96524","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","RMSE","MeanState","bona","scalar","g m-2","28.905","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","RMSE Score","MeanState","bona","score","1","0.433219","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","ISBA-CTRIP","Overall Score","MeanState","bona","score","1","0.615978","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Period Mean (original grids)","MeanState","bona","scalar","g m-2","28.6388","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Bias","MeanState","bona","scalar","g m-2","-29.9778","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Bias Score","MeanState","bona","score","1","0.437642","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Phase Shift","MeanState","bona","scalar","months","2.05","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Seasonal Cycle Score","MeanState","bona","score","1","0.745014","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","RMSE","MeanState","bona","scalar","g m-2","44.6601","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","RMSE Score","MeanState","bona","score","1","0.402614","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","JULES","Overall Score","MeanState","bona","score","1","0.496971","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Period Mean (original grids)","MeanState","bona","scalar","g m-2","25.2262","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Bias","MeanState","bona","scalar","g m-2","-33.3904","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Bias Score","MeanState","bona","score","1","0.381142","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Phase Shift","MeanState","bona","scalar","months","6.03333","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Seasonal Cycle Score","MeanState","bona","score","1","0.000166676","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","RMSE","MeanState","bona","scalar","g m-2","49.3317","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","RMSE Score","MeanState","bona","score","1","0.369993","2.0"
"EcosystemandCarbonCycle","Biomass","ABoVE","VISIT","Overall Score","MeanState","bona","score","1","0.280324","2.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.9529e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","4.27417e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.47365e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.5164e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","1.09078e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Spatial Distribution Score","MeanState","bona","score","1","0.660145","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Phase Shift","MeanState","bona","scalar","months","0.552663","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Seasonal Cycle Score","MeanState","bona","score","1","0.942321","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Bias","MeanState","bona","scalar","kg m-2 s-1","6.21393e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Bias Score","MeanState","bona","score","1","0.362951","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.3507e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","RMSE Score","MeanState","bona","score","1","0.246147","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CABLE-POP","Overall Score","MeanState","bona","score","1","0.491542","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.88101e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","4.45557e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.22139e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.24539e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","1.12203e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Spatial Distribution Score","MeanState","bona","score","1","0.799821","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Phase Shift","MeanState","bona","scalar","months","0.758002","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Seasonal Cycle Score","MeanState","bona","score","1","0.925584","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Bias","MeanState","bona","scalar","kg m-2 s-1","3.60583e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Bias Score","MeanState","bona","score","1","0.441272","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","RMSE","MeanState","bona","scalar","kg m-2 s-1","8.05785e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","RMSE Score","MeanState","bona","score","1","0.386448","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLASSIC","Overall Score","MeanState","bona","score","1","0.587915","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.51184e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","2.98785e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","2.88745e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","2.99222e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","2.55932e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Spatial Distribution Score","MeanState","bona","score","1","0.464938","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Phase Shift","MeanState","bona","scalar","months","0.73379","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Seasonal Cycle Score","MeanState","bona","score","1","0.925323","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Bias","MeanState","bona","scalar","kg m-2 s-1","2.14169e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Bias Score","MeanState","bona","score","1","0.0955572","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","RMSE","MeanState","bona","scalar","kg m-2 s-1","3.68e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","RMSE Score","MeanState","bona","score","1","0.053263","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","CLM5","Overall Score","MeanState","bona","score","1","0.318469","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.79178e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.03066e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.14218e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.22929e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.75738e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Spatial Distribution Score","MeanState","bona","score","1","0.529834","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Phase Shift","MeanState","bona","scalar","months","0.807487","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Seasonal Cycle Score","MeanState","bona","score","1","0.912899","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Bias","MeanState","bona","scalar","kg m-2 s-1","3.50958e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Bias Score","MeanState","bona","score","1","0.3478","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.06526e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","RMSE Score","MeanState","bona","score","1","0.306116","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","DLEM","Overall Score","MeanState","bona","score","1","0.480553","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","9.38509e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","4.63532e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","8.03236e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.48784e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.81223e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Spatial Distribution Score","MeanState","bona","score","1","0.391746","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Phase Shift","MeanState","bona","scalar","months","0.628138","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Seasonal Cycle Score","MeanState","bona","score","1","0.938806","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Bias","MeanState","bona","scalar","kg m-2 s-1","-8.96271e-10","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Bias Score","MeanState","bona","score","1","0.347397","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.21249e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","RMSE Score","MeanState","bona","score","1","0.361366","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","IBIS","Overall Score","MeanState","bona","score","1","0.480136","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.79178e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.03066e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","9.19734e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","9.42001e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","7.22762e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Spatial Distribution Score","MeanState","bona","score","1","0.813413","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Phase Shift","MeanState","bona","scalar","months","1.44031","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Seasonal Cycle Score","MeanState","bona","score","1","0.778165","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Bias","MeanState","bona","scalar","kg m-2 s-1","6.50617e-10","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Bias Score","MeanState","bona","score","1","0.431559","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","RMSE","MeanState","bona","scalar","kg m-2 s-1","8.78189e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","RMSE Score","MeanState","bona","score","1","0.319617","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISAM","Overall Score","MeanState","bona","score","1","0.532474","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.39819e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","1.49644e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","9.54783e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","9.64096e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","9.21722e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Spatial Distribution Score","MeanState","bona","score","1","0.877983","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Phase Shift","MeanState","bona","scalar","months","0.796723","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Seasonal Cycle Score","MeanState","bona","score","1","0.914199","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Bias","MeanState","bona","scalar","kg m-2 s-1","1.21591e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Bias Score","MeanState","bona","score","1","0.459896","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","RMSE","MeanState","bona","scalar","kg m-2 s-1","8.20756e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","RMSE Score","MeanState","bona","score","1","0.325615","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ISBA-CTRIP","Overall Score","MeanState","bona","score","1","0.580662","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.70113e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.77511e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.50312e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.52852e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","1.37635e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Spatial Distribution Score","MeanState","bona","score","1","0.728001","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Phase Shift","MeanState","bona","scalar","months","0.861565","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Seasonal Cycle Score","MeanState","bona","score","1","0.9065","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Bias","MeanState","bona","scalar","kg m-2 s-1","6.58601e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Bias Score","MeanState","bona","score","1","0.28502","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.58844e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","RMSE Score","MeanState","bona","score","1","0.184222","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","JSBACH","Overall Score","MeanState","bona","score","1","0.457593","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","9.00603e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.34234e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","8.16741e-15","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.38405e-15","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","6.12495e-15","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Spatial Distribution Score","MeanState","bona","score","1","2.30513e-07","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Phase Shift","MeanState","bona","scalar","months","0.645559","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Seasonal Cycle Score","MeanState","bona","score","1","0.937735","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Bias","MeanState","bona","scalar","kg m-2 s-1","-8.99624e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Bias Score","MeanState","bona","score","1","0.203338","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.09556e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","RMSE Score","MeanState","bona","score","1","0.396844","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPJwsl","Overall Score","MeanState","bona","score","1","0.386952","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.53972e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","1.59503e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.31711e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.42652e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","5.94443e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Spatial Distribution Score","MeanState","bona","score","1","0.606907","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Phase Shift","MeanState","bona","scalar","months","0.776026","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Seasonal Cycle Score","MeanState","bona","score","1","0.916652","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Bias","MeanState","bona","scalar","kg m-2 s-1","5.72124e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Bias Score","MeanState","bona","score","1","0.250647","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.48444e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","RMSE Score","MeanState","bona","score","1","0.187919","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","LPX-Bern","Overall Score","MeanState","bona","score","1","0.430009","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.73384e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.2686e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","1.46011e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.57548e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","7.07859e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Spatial Distribution Score","MeanState","bona","score","1","0.484105","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Phase Shift","MeanState","bona","scalar","months","0.567919","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Seasonal Cycle Score","MeanState","bona","score","1","0.940678","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Bias","MeanState","bona","scalar","kg m-2 s-1","7.02188e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Bias Score","MeanState","bona","score","1","0.257209","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.26442e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","RMSE Score","MeanState","bona","score","1","0.293962","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","OCN","Overall Score","MeanState","bona","score","1","0.453983","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Benchmark Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","8.33212e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Benchmark Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","2.4954e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Period Mean (original grids)","MeanState","bona","scalar","kg m-2 s-1","9.36517e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Model Period Mean (intersection)","MeanState","bona","scalar","kg m-2 s-1","1.24226e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Model Period Mean (complement)","MeanState","bona","scalar","kg m-2 s-1","3.40465e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Spatial Distribution Score","MeanState","bona","score","1","0.55022","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Phase Shift","MeanState","bona","scalar","months","1.25499","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Seasonal Cycle Score","MeanState","bona","score","1","0.849436","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Bias","MeanState","bona","scalar","kg m-2 s-1","4.0735e-09","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","Bias Score","MeanState","bona","score","1","0.311672","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","RMSE","MeanState","bona","scalar","kg m-2 s-1","1.13963e-08","12.0"
"EcosystemandCarbonCycle","EcosystemRespiration","CARVE-Commane","ORCHIDEE-CNP","RMSE Score","MeanState","bona","score","1","0.268442","12.0"
